transaction_id,card_id,timestamp,amount,merchant_category,channel,distance_from_home_km,is_international,is_fraud,fraud_type,fraud_stage,customer_profile,hard_negative_type
TX_000000230,CARD_01267,2025-01-01T14:55:50,244.32,electronics,POS,3.77,0,0,legitimate,none,regular,none
TX_000000231,CARD_00580,2025-01-01T14:56:47,156.82,grocery,CONTACTLESS,15.58,0,0,legitimate,none,regular,none
TX_000000232,CARD_02740,2025-01-01T14:58:51,408.89,retail,ONLINE,0.81,0,0,legitimate,none,online,none
TX_000000233,CARD_00973,2025-01-01T14:59:36,302.24,electronics,CONTACTLESS,22.82,0,0,legitimate,none,regular,none
TX_000000234,CARD_00137,2025-01-01T15:00:17,23.25,grocery,POS,120.13,0,0,legitimate,none,traveler,none
TX_000000235,CARD_01415,2025-01-01T15:01:08,140.76,retail,CONTACTLESS,14.54,0,0,legitimate,none,regular,none
TX_000000236,CARD_00020,2025-01-01T15:02:48,881.9,restaurant,ONLINE,3.62,0,0,legitimate,none,high_spend,none
TX_000000237,CARD_00473,2025-01-01T15:04:53,42.75,fuel,POS,10.62,0,0,legitimate,none,regular,none
TX_000000238,CARD_02360,2025-01-01T15:04:57,304.81,travel,ATM,15.41,0,0,legitimate,none,regular,none
TX_000000239,CARD_00284,2025-01-01T15:05:32,79.11,grocery,CONTACTLESS,10.51,0,0,legitimate,none,regular,none
TX_000000240,CARD_00499,2025-01-01T15:08:18,54.89,pharmacy,POS,4.4,0,0,legitimate,none,regular,none
TX_000000241,CARD_01069,2025-01-01T15:08:53,194.97,restaurant,ONLINE,0.35,0,0,legitimate,none,regular,none
TX_000000242,CARD_02598,2025-01-01T15:08:59,40.94,fuel,POS,7.14,0,0,legitimate,none,online,none
TX_000000243,CARD_02761,2025-01-01T15:09:07,1187.46,retail,POS,1.95,0,0,legitimate,none,high_spend,none
TX_000000244,CARD_01602,2025-01-01T15:11:47,322.55,grocery,POS,4.92,0,0,legitimate,none,regular,none
TX_000000245,CARD_00305,2025-01-01T15:11:54,149.52,services,ATM,13.44,0,0,legitimate,none,variable,none
TX_000000246,CARD_01458,2025-01-01T15:12:03,375.6,services,ONLINE,1.04,0,0,legitimate,none,online,none
TX_000000247,CARD_01568,2025-01-01T15:14:22,141.72,retail,CONTACTLESS,4.25,0,0,legitimate,none,regular,none
TX_000000248,CARD_01096,2025-01-01T15:18:32,124.43,fuel,ONLINE,1.25,0,0,legitimate,none,online,none
TX_000000249,CARD_02629,2025-01-01T15:19:26,29.63,pharmacy,POS,6.15,0,0,legitimate,none,regular,none
TX_000000250,CARD_01556,2025-01-01T15:20:12,166.48,services,CONTACTLESS,15.21,0,0,legitimate,none,variable,none
TX_000000251,CARD_00360,2025-01-01T15:23:50,1109.63,electronics,ONLINE,1.59,0,0,legitimate,none,high_spend,none
TX_000000252,CARD_01023,2025-01-01T15:24:32,948.11,other,POS,283.3,0,0,legitimate,none,traveler,none
TX_000000253,CARD_02427,2025-01-01T15:25:29,26.21,restaurant,POS,14.61,0,0,legitimate,none,regular,none
TX_000000254,CARD_01491,2025-01-01T15:26:04,171.41,services,POS,3.68,0,0,legitimate,none,regular,none
TX_000000255,CARD_01092,2025-01-01T15:28:32,420.15,pharmacy,POS,34.88,0,0,legitimate,none,high_spend,none
TX_000000256,CARD_02611,2025-01-01T15:29:18,787.89,fuel,ATM,222.35,0,0,legitimate,none,traveler,none
TX_000000257,CARD_00869,2025-01-01T15:32:05,143.19,retail,CONTACTLESS,5.34,0,0,legitimate,none,regular,none
TX_000000258,CARD_00505,2025-01-01T15:38:27,64.31,retail,POS,6.87,0,0,legitimate,none,online,none
TX_000000259,CARD_00690,2025-01-01T15:38:29,84.37,pharmacy,POS,5.78,0,0,legitimate,none,online,none
TX_000000260,CARD_01819,2025-01-01T15:39:36,311.21,retail,ONLINE,0.58,0,0,legitimate,none,online,none
TX_000000261,CARD_02450,2025-01-01T15:39:57,250.7,entertainment,POS,24.96,0,0,legitimate,none,high_spend,none
TX_000000262,CARD_01279,2025-01-01T15:40:13,1026.77,travel,POS,57.05,0,0,legitimate,none,variable,none
TX_000000263,CARD_01567,2025-01-01T15:41:39,32.62,fuel,POS,2.04,0,0,legitimate,none,regular,none
TX_000000264,CARD_00724,2025-01-01T15:44:57,612.39,restaurant,POS,705.76,0,0,legitimate,none,traveler,none
TX_000000265,CARD_00571,2025-01-01T15:53:28,123.93,fuel,ONLINE,2.3,0,0,legitimate,none,regular,none
TX_000000266,CARD_02031,2025-01-01T15:55:50,83.32,grocery,CONTACTLESS,11.65,0,0,legitimate,none,regular,none
TX_000000267,CARD_02765,2025-01-01T15:57:58,71.05,restaurant,POS,7.49,0,0,legitimate,none,regular,none
TX_000000268,CARD_02264,2025-01-01T15:58:02,37.02,grocery,ONLINE,4.2,0,0,legitimate,none,regular,none
TX_000000269,CARD_01881,2025-01-01T15:58:29,211.54,retail,ATM,1.86,0,0,legitimate,none,online,none
TX_000000270,CARD_01018,2025-01-01T16:00:05,908.39,travel,POS,16.72,0,0,legitimate,none,variable,none
TX_000000271,CARD_02173,2025-01-01T16:01:10,151.68,retail,ONLINE,2.21,0,0,legitimate,none,online,none
TX_000000272,CARD_02352,2025-01-01T16:03:36,87.23,retail,ONLINE,4.33,0,0,legitimate,none,variable,none
TX_000000273,CARD_02481,2025-01-01T16:05:10,54.67,grocery,POS,6.61,0,0,legitimate,none,online,none
TX_000000274,CARD_01126,2025-01-01T16:06:21,641.42,fuel,ONLINE,1.33,0,0,legitimate,none,online,none
TX_000000275,CARD_02386,2025-01-01T16:07:08,31.75,retail,ONLINE,3.76,0,0,legitimate,none,variable,none
TX_000000276,CARD_01203,2025-01-01T16:08:20,371.71,pharmacy,CONTACTLESS,131.8,0,0,legitimate,none,variable,none
TX_000000277,CARD_00342,2025-01-01T16:09:32,529.97,services,ATM,251.18,0,0,legitimate,none,traveler,none
TX_000000278,CARD_01010,2025-01-01T16:10:06,31.73,entertainment,POS,4.0,0,0,legitimate,none,online,none
TX_000000279,CARD_02367,2025-01-01T16:12:38,228.87,retail,POS,11.35,0,0,legitimate,none,regular,none
TX_000000280,CARD_02748,2025-01-01T16:13:15,98.79,grocery,CONTACTLESS,7.6,0,0,legitimate,none,regular,none
TX_000000281,CARD_01607,2025-01-01T16:13:40,11557.0,travel,POS,346.02,0,0,legitimate,none,traveler,none
TX_000000282,CARD_02348,2025-01-01T16:14:13,490.31,electronics,CONTACTLESS,46.47,0,0,legitimate,none,variable,none
TX_000000283,CARD_01585,2025-01-01T16:16:34,552.62,grocery,ONLINE,10.65,0,0,legitimate,none,high_spend,none
TX_000000284,CARD_00936,2025-01-01T16:21:35,55.61,grocery,ONLINE,3.18,0,0,legitimate,none,regular,none
TX_000000285,CARD_00021,2025-01-01T16:22:59,1502.77,travel,ATM,36.34,0,0,legitimate,none,variable,none
TX_000000286,CARD_01758,2025-01-01T16:24:34,586.43,retail,ATM,156.52,0,0,legitimate,none,traveler,none
TX_000000287,CARD_00249,2025-01-01T16:27:51,44.21,grocery,POS,15.81,0,0,legitimate,none,regular,none
TX_000000288,CARD_01022,2025-01-01T16:30:20,246.47,restaurant,POS,6.46,0,0,legitimate,none,variable,none
TX_000000289,CARD_01523,2025-01-01T16:30:34,5354.68,travel,CONTACTLESS,2135.72,1,0,legitimate,none,traveler,none
TX_000000290,CARD_02624,2025-01-01T16:34:14,790.02,travel,ONLINE,28.48,0,0,legitimate,none,traveler,none
TX_000000291,CARD_02034,2025-01-01T16:34:38,398.04,grocery,POS,13.66,0,0,legitimate,none,online,none
TX_000000292,CARD_02208,2025-01-01T16:38:05,751.52,electronics,ONLINE,0.47,0,0,legitimate,none,online,none
TX_000000293,CARD_02260,2025-01-01T16:43:24,192.3,grocery,ONLINE,1.75,0,0,legitimate,none,online,none
TX_000000294,CARD_00081,2025-01-01T16:44:20,376.04,restaurant,POS,4.43,0,0,legitimate,none,high_spend,none
TX_000000295,CARD_00095,2025-01-01T16:47:01,206.39,retail,CONTACTLESS,23.98,0,0,legitimate,none,regular,none
TX_000000296,CARD_00421,2025-01-01T16:48:07,892.21,retail,ONLINE,9.93,0,0,legitimate,none,high_spend,none
TX_000000297,CARD_01936,2025-01-01T16:54:25,74.15,restaurant,CONTACTLESS,6.77,0,0,legitimate,none,regular,none
TX_000000298,CARD_01837,2025-01-01T16:54:29,31.2,grocery,POS,28.51,0,0,legitimate,none,regular,none
TX_000000299,CARD_01501,2025-01-01T16:58:21,848.84,entertainment,POS,2.91,0,0,legitimate,none,high_spend,none
TX_000000300,CARD_00683,2025-01-01T16:59:32,38.03,fuel,POS,8.19,0,0,legitimate,none,regular,none
TX_000000301,CARD_02025,2025-01-01T17:00:20,703.87,travel,ONLINE,1.43,0,0,legitimate,none,online,none
TX_000000302,CARD_01138,2025-01-01T17:02:08,149.55,restaurant,ONLINE,1.74,0,0,legitimate,none,online,none
TX_000000303,CARD_00085,2025-01-01T17:03:17,75.65,retail,ONLINE,0.64,0,0,legitimate,none,regular,none
TX_000000304,CARD_01991,2025-01-01T17:04:41,53.4,fuel,CONTACTLESS,5.5,0,0,legitimate,none,regular,none
TX_000000305,CARD_01629,2025-01-01T17:06:06,46.79,restaurant,POS,1.87,0,0,legitimate,none,regular,none
TX_000000306,CARD_00948,2025-01-01T17:08:14,26.38,pharmacy,ONLINE,2.01,0,0,legitimate,none,variable,none
TX_000000307,CARD_02279,2025-01-01T17:08:22,494.45,grocery,ATM,4.69,0,0,legitimate,none,variable,none
TX_000000308,CARD_00076,2025-01-01T17:08:45,150.61,travel,POS,6.65,0,0,legitimate,none,regular,none
TX_000000309,CARD_01364,2025-01-01T17:09:11,191.6,retail,CONTACTLESS,36.75,0,0,legitimate,none,regular,none
TX_000000310,CARD_02277,2025-01-01T17:09:34,430.87,retail,POS,3.0,0,0,legitimate,none,online,none
TX_000000311,CARD_02171,2025-01-01T17:14:25,52.84,services,ONLINE,1.42,0,0,legitimate,none,online,none
TX_000000312,CARD_01516,2025-01-01T17:14:49,47.54,pharmacy,POS,23.3,0,0,legitimate,none,regular,none
TX_000000313,CARD_02020,2025-01-01T17:15:46,57.05,fuel,CONTACTLESS,36.66,0,0,legitimate,none,regular,none
TX_000000314,CARD_01088,2025-01-01T17:16:49,312.51,fuel,POS,110.02,0,0,legitimate,none,variable,none
TX_000000315,CARD_00948,2025-01-01T17:20:03,462.15,travel,ATM,49.22,0,0,legitimate,none,variable,none
TX_000000316,CARD_02263,2025-01-01T17:20:50,637.78,electronics,ONLINE,1.86,0,0,legitimate,none,online,none
TX_000000317,CARD_01783,2025-01-01T17:22:49,767.37,travel,ONLINE,9.57,0,0,legitimate,none,regular,none
TX_000000318,CARD_02085,2025-01-01T17:24:17,1617.63,fuel,POS,31.32,0,0,legitimate,none,high_spend,none
TX_000000319,CARD_02100,2025-01-01T17:26:19,476.96,grocery,POS,2.92,0,0,legitimate,none,regular,none
TX_000000320,CARD_02540,2025-01-01T17:30:32,192.78,restaurant,POS,11.87,0,0,legitimate,none,online,none
TX_000000321,CARD_01862,2025-01-01T17:30:57,322.29,grocery,ONLINE,49.4,0,0,legitimate,none,traveler,none
TX_000000322,CARD_02629,2025-01-01T17:31:42,23.86,grocery,ONLINE,3.34,0,0,legitimate,none,regular,none
TX_000000323,CARD_01680,2025-01-01T17:33:35,392.19,retail,ONLINE,0.86,0,0,legitimate,none,online,none
TX_000000324,CARD_00844,2025-01-01T17:34:43,203.13,retail,ONLINE,3.16,0,0,legitimate,none,online,none
TX_000000325,CARD_00507,2025-01-01T17:34:54,66.68,entertainment,POS,14.04,0,0,legitimate,none,regular,none
TX_000000326,CARD_00396,2025-01-01T17:38:25,916.28,services,ONLINE,3.28,0,0,legitimate,none,online,none
TX_000000327,CARD_00626,2025-01-01T17:42:01,453.51,travel,CONTACTLESS,2290.2,1,0,legitimate,none,online,none
TX_000000328,CARD_01097,2025-01-01T17:43:10,51.6,fuel,CONTACTLESS,17.46,0,0,legitimate,none,regular,none
TX_000000329,CARD_00042,2025-01-01T17:43:15,133.15,grocery,ONLINE,4.27,0,0,legitimate,none,variable,none
TX_000000330,CARD_01295,2025-01-01T17:44:18,272.56,restaurant,ATM,48.94,0,0,legitimate,none,regular,none
TX_000000331,CARD_00844,2025-01-01T17:46:03,48.86,other,ONLINE,1.88,0,0,legitimate,none,online,none
TX_000000332,CARD_00244,2025-01-01T17:46:24,22.17,pharmacy,POS,4.55,0,0,legitimate,none,online,none
TX_000000333,CARD_00388,2025-01-01T17:46:28,153.76,pharmacy,ONLINE,42.05,0,0,legitimate,none,traveler,none
TX_000000334,CARD_01778,2025-01-01T17:53:27,184.79,retail,ONLINE,0.28,0,0,legitimate,none,online,none
TX_000000335,CARD_00859,2025-01-01T17:55:09,377.98,grocery,CONTACTLESS,1.91,0,0,legitimate,none,regular,none
TX_000000336,CARD_00669,2025-01-01T17:55:46,105.5,grocery,POS,9.32,0,0,legitimate,none,regular,none
TX_000000337,CARD_01884,2025-01-01T17:59:14,509.24,services,POS,34.35,0,0,legitimate,none,variable,none
TX_000000338,CARD_02636,2025-01-01T17:59:25,62.14,fuel,ONLINE,0.48,0,0,legitimate,none,online,none
TX_000000339,CARD_02338,2025-01-01T18:04:16,127.35,fuel,CONTACTLESS,3.24,0,0,legitimate,none,regular,none
TX_000000340,CARD_02460,2025-01-01T18:05:27,343.58,retail,ONLINE,7.73,0,0,legitimate,none,online,none
TX_000000341,CARD_01608,2025-01-01T18:06:08,44.78,services,POS,22.83,0,0,legitimate,none,regular,none
TX_000000342,CARD_00505,2025-01-01T18:07:10,98.31,grocery,ONLINE,0.49,0,0,legitimate,none,online,none
TX_000000343,CARD_01430,2025-01-01T18:07:29,54.79,grocery,CONTACTLESS,11.08,0,0,legitimate,none,online,none
TX_000000344,CARD_02242,2025-01-01T18:08:21,69.03,grocery,CONTACTLESS,1.24,0,0,legitimate,none,regular,none
TX_000000345,CARD_02001,2025-01-01T18:09:04,163.89,grocery,ATM,102.44,0,0,legitimate,none,variable,none
TX_000000346,CARD_01864,2025-01-01T18:11:30,90.83,retail,POS,5.04,0,0,legitimate,none,online,none
TX_000000347,CARD_02245,2025-01-01T18:12:46,51.87,entertainment,ONLINE,2.24,0,0,legitimate,none,online,none
TX_000000348,CARD_01143,2025-01-01T18:13:26,729.66,other,CONTACTLESS,28.85,0,0,legitimate,none,variable,none
TX_000000349,CARD_00398,2025-01-01T18:15:28,109.95,fuel,ATM,23.93,0,0,legitimate,none,regular,none
TX_000000350,CARD_01661,2025-01-01T18:15:49,71.37,grocery,POS,9.31,0,0,legitimate,none,regular,none
TX_000000351,CARD_00346,2025-01-01T18:16:49,47.88,grocery,POS,18.87,0,0,legitimate,none,variable,none
TX_000000352,CARD_02475,2025-01-01T18:16:51,50.91,grocery,POS,1.56,0,0,legitimate,none,regular,none
TX_000000353,CARD_02554,2025-01-01T18:17:33,363.31,electronics,POS,29.38,0,0,legitimate,none,traveler,none
TX_000000354,CARD_02564,2025-01-01T18:19:48,24.07,restaurant,CONTACTLESS,9.03,0,0,legitimate,none,online,none
TX_000000355,CARD_00859,2025-01-01T18:21:44,39.65,grocery,CONTACTLESS,14.88,0,0,legitimate,none,regular,none
TX_000000356,CARD_02193,2025-01-01T18:24:15,426.3,travel,POS,9.42,0,0,legitimate,none,variable,none
TX_000000357,CARD_00724,2025-01-01T18:24:24,939.37,travel,ONLINE,73.98,0,0,legitimate,none,traveler,none
TX_000000358,CARD_01387,2025-01-01T18:24:47,2409.86,grocery,POS,23.32,0,0,legitimate,none,high_spend,none
TX_000000359,CARD_00778,2025-01-01T18:25:59,85.05,restaurant,POS,13.78,0,0,legitimate,none,regular,none
TX_000000360,CARD_00959,2025-01-01T18:27:19,76.06,grocery,ONLINE,3.88,0,0,legitimate,none,online,none
TX_000000361,CARD_00547,2025-01-01T18:29:02,208.83,grocery,POS,7.32,0,0,legitimate,none,online,none
TX_000000362,CARD_01550,2025-01-01T18:29:20,148.87,grocery,POS,8.23,0,0,legitimate,none,regular,none
TX_000000363,CARD_01069,2025-01-01T18:32:47,347.28,grocery,CONTACTLESS,4.8,0,0,legitimate,none,regular,none
TX_000000364,CARD_00384,2025-01-01T18:34:04,282.62,grocery,ONLINE,1.39,0,0,legitimate,none,online,none
TX_000000365,CARD_01947,2025-01-01T18:36:25,136.32,restaurant,POS,9.1,0,0,legitimate,none,regular,none
TX_000000366,CARD_00881,2025-01-01T18:37:12,111.95,grocery,ONLINE,0.65,0,0,legitimate,none,online,none
TX_000000367,CARD_02733,2025-01-01T18:39:06,121.58,restaurant,ONLINE,2.45,0,0,legitimate,none,online,none
TX_000000368,CARD_00087,2025-01-01T18:39:25,97.78,restaurant,ONLINE,15.9,0,0,legitimate,none,variable,none
TX_000000369,CARD_01439,2025-01-01T18:44:07,768.51,services,ATM,3622.25,1,0,legitimate,none,traveler,none
TX_000000370,CARD_02375,2025-01-01T18:45:40,132.49,grocery,POS,8.77,0,0,legitimate,none,regular,none
TX_000000371,CARD_01894,2025-01-01T18:46:29,112.85,entertainment,ATM,18.44,0,0,legitimate,none,regular,none
TX_000000372,CARD_02076,2025-01-01T18:47:47,369.75,retail,ONLINE,1.01,0,0,legitimate,none,online,none
TX_000000373,CARD_00671,2025-01-01T18:48:16,70.29,grocery,ATM,19.73,0,0,legitimate,none,regular,none
TX_000000374,CARD_01364,2025-01-01T18:48:54,20.05,fuel,POS,37.74,0,0,legitimate,none,regular,none
TX_000000375,CARD_02094,2025-01-01T18:52:47,73.02,grocery,CONTACTLESS,4.09,0,0,legitimate,none,regular,none
TX_000000376,CARD_01448,2025-01-01T18:53:47,177.47,retail,POS,5.37,0,0,legitimate,none,online,none
TX_000000377,CARD_02198,2025-01-01T18:55:44,146.37,retail,ONLINE,2.8,0,0,legitimate,none,online,none
TX_000000378,CARD_02350,2025-01-01T18:55:45,126.65,fuel,ONLINE,4.04,0,0,legitimate,none,regular,none
TX_000000379,CARD_00606,2025-01-01T18:56:31,42.77,restaurant,ATM,36.36,0,0,legitimate,none,variable,none
TX_000000380,CARD_02649,2025-01-01T18:59:36,918.76,grocery,ATM,12.06,0,0,legitimate,none,high_spend,none
TX_000000381,CARD_02285,2025-01-01T19:01:21,25.43,restaurant,POS,14.98,0,0,legitimate,none,regular,none
TX_000000382,CARD_00575,2025-01-01T19:05:09,112.42,restaurant,POS,38.6,0,0,legitimate,none,variable,none
TX_000000383,CARD_01094,2025-01-01T19:05:37,165.69,grocery,POS,14.35,0,0,legitimate,none,regular,none
TX_000000384,CARD_01909,2025-01-01T19:05:48,47.97,grocery,POS,11.64,0,0,legitimate,none,variable,none
TX_000000385,CARD_02135,2025-01-01T19:06:24,296.13,electronics,ONLINE,1.32,0,0,legitimate,none,online,none
TX_000000386,CARD_00019,2025-01-01T19:06:44,306.3,electronics,CONTACTLESS,15.91,0,0,legitimate,none,variable,none
TX_000000387,CARD_01554,2025-01-01T19:07:50,60.93,grocery,POS,10.99,0,0,legitimate,none,regular,none
TX_000000388,CARD_01610,2025-01-01T19:08:29,90.55,grocery,ONLINE,4.5,0,0,legitimate,none,online,none
TX_000000389,CARD_00195,2025-01-01T19:08:43,48.35,pharmacy,POS,19.0,0,0,legitimate,none,regular,none
TX_000000390,CARD_01186,2025-01-01T19:10:10,210.67,entertainment,POS,32.27,0,0,legitimate,none,variable,none
TX_000000391,CARD_00435,2025-01-01T19:12:12,116.36,electronics,ATM,22.16,0,0,legitimate,none,regular,none
TX_000000392,CARD_01389,2025-01-01T19:15:08,270.04,restaurant,POS,66.42,0,0,legitimate,none,traveler,none
TX_000000393,CARD_02599,2025-01-01T19:18:06,272.66,retail,CONTACTLESS,451.39,0,0,legitimate,none,traveler,none
TX_000000394,CARD_01344,2025-01-01T19:20:07,263.01,retail,ATM,2.26,0,0,legitimate,none,online,none
TX_000000395,CARD_02726,2025-01-01T19:23:27,64.1,entertainment,ONLINE,1.68,0,0,legitimate,none,variable,none
TX_000000396,CARD_00657,2025-01-01T19:25:12,1165.34,electronics,CONTACTLESS,107.92,0,0,legitimate,none,variable,none
TX_000000397,CARD_00557,2025-01-01T19:25:23,38.26,grocery,ONLINE,5.16,0,0,legitimate,none,regular,none
TX_000000398,CARD_00589,2025-01-01T19:27:57,155.42,grocery,POS,27.13,0,0,legitimate,none,regular,none
TX_000000399,CARD_01300,2025-01-01T19:28:06,200.36,retail,ONLINE,1.04,0,0,legitimate,none,online,none
TX_000000400,CARD_01370,2025-01-01T19:32:47,262.61,services,POS,10.14,0,0,legitimate,none,regular,none
TX_000000401,CARD_02535,2025-01-01T19:33:45,385.58,grocery,CONTACTLESS,27.73,0,0,legitimate,none,traveler,none
TX_000000402,CARD_02063,2025-01-01T19:34:44,260.64,retail,ONLINE,2.36,0,0,legitimate,none,online,none
TX_000000403,CARD_01092,2025-01-01T19:37:04,1215.6,retail,POS,20.99,0,0,legitimate,none,high_spend,none
TX_000000404,CARD_00847,2025-01-01T19:38:27,219.1,retail,ONLINE,0.75,0,0,legitimate,none,online,none
TX_000000405,CARD_01272,2025-01-01T19:39:33,134.82,restaurant,CONTACTLESS,6.29,0,0,legitimate,none,online,none
TX_000000406,CARD_01476,2025-01-01T19:39:45,827.07,electronics,ONLINE,1.15,0,0,legitimate,none,online,none
TX_000000407,CARD_01395,2025-01-01T19:42:17,82.93,grocery,POS,27.34,0,0,legitimate,none,variable,none
TX_000000408,CARD_01987,2025-01-01T19:43:08,45.66,pharmacy,CONTACTLESS,19.54,0,0,legitimate,none,regular,none
TX_000000409,CARD_01935,2025-01-01T19:46:13,563.79,grocery,POS,5.25,0,0,legitimate,none,high_spend,none
TX_000000410,CARD_01645,2025-01-01T19:46:30,15.19,retail,CONTACTLESS,12.85,0,0,legitimate,none,regular,none
TX_000000411,CARD_01530,2025-01-01T19:47:02,153.57,entertainment,POS,1.02,0,0,legitimate,none,regular,none
TX_000000412,CARD_00238,2025-01-01T19:48:21,79.82,retail,ONLINE,3.86,0,0,legitimate,none,variable,none
TX_000000413,CARD_02706,2025-01-01T19:48:48,1078.3,electronics,POS,29.17,0,0,legitimate,none,online,none
TX_000000414,CARD_01810,2025-01-01T19:50:33,100.08,fuel,CONTACTLESS,15.96,0,0,legitimate,none,regular,none
TX_000000415,CARD_01208,2025-01-01T19:54:58,219.12,grocery,CONTACTLESS,4.96,0,0,legitimate,none,online,none
TX_000000416,CARD_01150,2025-01-01T19:55:44,116.64,grocery,CONTACTLESS,4131.77,1,0,legitimate,none,traveler,none
TX_000000417,CARD_00467,2025-01-01T19:56:18,484.95,services,ONLINE,2.93,0,0,legitimate,none,high_spend,none
TX_000000418,CARD_00757,2025-01-01T19:56:24,171.83,grocery,POS,1.07,0,0,legitimate,none,regular,none
TX_000000419,CARD_02464,2025-01-01T20:01:00,364.61,entertainment,ONLINE,3.14,0,0,legitimate,none,high_spend,none
TX_000000420,CARD_01291,2025-01-01T20:01:38,50.69,services,ONLINE,1.46,0,0,legitimate,none,online,none
TX_000000421,CARD_00861,2025-01-01T20:02:15,236.84,services,CONTACTLESS,55.56,0,0,legitimate,none,variable,none
TX_000000422,CARD_02163,2025-01-01T20:05:05,191.74,retail,ONLINE,1.03,0,0,legitimate,none,online,none
TX_000000423,CARD_02068,2025-01-01T20:05:21,879.19,travel,CONTACTLESS,2218.5,1,0,legitimate,none,traveler,none
TX_000000424,CARD_02787,2025-01-01T20:09:18,2358.17,travel,ONLINE,15.08,0,0,legitimate,none,high_spend,none
TX_000000425,CARD_00111,2025-01-01T20:09:25,180.54,electronics,ONLINE,0.45,0,0,legitimate,none,online,none
TX_000000426,CARD_01699,2025-01-01T20:10:51,2138.74,travel,CONTACTLESS,4345.1,1,0,legitimate,none,traveler,none
TX_000000427,CARD_01569,2025-01-01T20:11:13,638.04,electronics,CONTACTLESS,6.73,0,0,legitimate,none,online,none
TX_000000428,CARD_02407,2025-01-01T20:18:18,52.75,retail,ONLINE,4.31,0,0,legitimate,none,online,none
TX_000000429,CARD_02653,2025-01-01T20:19:08,227.68,grocery,ONLINE,8.22,0,0,legitimate,none,variable,none
